id,name,description,alcohol,glass_id,technique_id,image
549,ミスティア・アップル,甘くてとてもフルーティで、ジュースのようにアルコールを感じさせず、飲みやすい。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_mistia_apple_01.jpg
550,ミスティア・ジンジャー,マスカット風味と、ジンジャーエールの風味が同時に味わえる。,度数 約 4 %,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_mistia_ginger_01.jpg
551,ミスティア・ダイキリ,酸味と共にミスティアのマスカット風味を感じ、さっぱりとした味わい。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_mistia_daiquiri_01.jpg
552,翠煎,意外とマスカットと緑茶の相性が良い。甘くフルーティな味わい。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_suisen_01.jpg
553,翠煎,甘くフルーティな味わいの中に、少しだけビターなテイストを感じる。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_suisen_02-01.jpg
554,ミスティア・ホワイト,ミスティアのフルーティさとヨーグルトの風味が合わさって仄かな甘みを感じ、すっきりとした飲み心地。,度数 弱い (8度以下),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_mistia_white_01.jpg
555,ミスティア・カルピス,甘くてフルーティな味わい。,,0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_mistia_calpis_01.jpg
556,ミスティア・ソーダ,喉越しスッキリでマスカットの風味。甘くてフルーティな味わい。,,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_mistia_soda_01.jpg
557,エメラルド・スプリッツァー,上品で軽やかな飲み心地。フルーティな味わい。,度数 約 10 %,8,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_emerald_spritzer_01.jpg
558,ミスティ・ブルー,美しい青色がオシャレなカクテル。甘すぎず、ミスティアのフルーティさとルクサルドのすっきりとした風味を感じる味わい。,,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_misty_blue_01.jpg
559,ゴールデン・キャデラック,カカオの風味があり、濃いめの甘口なカクテルで、まろやかな味わいが特徴的。食後のデザートにピッタリ。名前には、車のキャデラックにひっかけて、「最上級」という意味が込められている。「グラス・ホッパー」のクレーム・ド・ミントをガリアーノに変えたカクテル。,度数 普通 (9度〜24度),1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_golden_cadillac_01.jpg
560,ハーベイ・ウォールバンガー,ガリアーノの定番カクテル。スクリュードライバーにガリアーノを足したレシピ。ガリアーノがアクセントの役割をして、ちょっと違ったスクリュードライバーの味わい。飲みやすくて口当たりが良い。ハーヴェイという男性が酔った勢い頭をぶつけたことから命名されたといわれている。,度数 普通 (9度〜24度),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_harvey_wallbanger_01.jpg
561,エバー・グリーン,名前は常緑樹の意味。青々しい香りとガリアーノの香草の風味にミントの香りがよくマッチした、甘口のカクテル。ミントの爽快感とトロピカルな風味。カクテル言葉は「晴れやかな心で」。,度数 約 11 %,5,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_ever_green_01.jpg?v=2
562,シエスタ,ふんわりとした優しい口当たりに心地よい甘さを感じる味わい。さまざまなカクテルコンペで優勝経験を持つ銀座のバーテンダー、保志雄一氏の創作。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_shesta_01.jpg
563,ゴールデン・ドリーム,少しさっぱりとし、フルーティで甘く濃厚で、口当たりがクリミーなカクテル。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_golden_dream_01.jpg
564,アンジェロ,名前はイタリア語で「天使」の意味。色々なフルーツやハーブの風味が溶け込み、複雑で飲みごたえのある味わい。,度数 約 12 %,5,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_angelo_01.jpg
565,ホワイト・サテン,上品で大人なミルクコーヒーを飲んでいるような味わい。クリーミーで甘い味の中に、ガリアーノのハーブの風味を感じる。カクテル言葉は「程よい関係」。,度数 約 17 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_white_satin_01.jpg
566,イタリアン・スクリュードライバー,ガリアーノのハーブの風味がオレンジジュースの甘みを和らげている。,度数 約 9 %,0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_italian_screwdriver-02_01.jpg
567,フロンティア・スピリッツ,甘くフルーティな味わい。池田敏幸氏の創作。2002年 H.B.A. 東京支部 創作 カクテル コンペティション ショート ウィスキー 部門 竹鶴賞を受賞。,度数 約 23 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_frontier_spirit_01.jpg
568,エル・フラミンゴ,カカオリキュールの甘みとガリアーノのハーブ感に牛乳が加わり、甘くてミルキーな味わいでトロピカルな気分を味わえる。池田勇治氏の創作。1981年 サントリー トロピカルカクテル コンテスト グランプリを受賞。,度数 約 13 %,14,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_el_flamingo_01.jpg
569,ガリアーノ・ソーダ,ガリアーノのハーブの風味を爽快な喉越しで味わえる。,度数 約 9 %,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_galliano_soda_01.jpg
570,サンライズ,仄かにバナナの香りが漂い、テキーラのドライな味にハーブとバナナと生クリームの甘みが合わさった複雑な味わい。R. Clancy氏の創作。1965年 オーストラリアン カクテル コンペティション 優勝を受賞。,度数 約 23 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sunrise_01.jpg
571,アルクディア,ガリアーノのハーブ感とバナナの甘みを香りと味で感じることができる。ハーブの風味が強くて甘いカクテル。1972年 デンマーク 優勝を受賞。,度数 約 23 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_alcudia_01.jpg
572,スイート・ラバーズ,ピーチとグレープフルーツの甘みを感じつつも、さっぱりとした酸味も感じる味わい。2005 横浜市長杯 カクテル コンペティション 準優勝獲得作品。埼玉県さいたま市 BAR SAKAMOTO 柿沼辰弥氏の創作。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sweet_lovers_01.jpg
573,ビバ・コウベ,ほんのりと苦甘い、スッキリとした仕上がりで、飲みやすい味わい。神戸の老舗バー「SAVOY」のオーナーバーテンダー、木村義久氏の創作。,,5,3,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_viva_kobe_01.jpg
574,ヴィヴァ・レオ,名前は「レオ万歳」と1979年西武ライオンズ優勝に因んで命名されたもの。ハーブ感のある甘い香りとペパーミントの香りが程良くマッチし、ウイスキーのアルコールを感じながらも甘い味わい。プリンスホテルの今泉康治氏の創作。第8回H.B.A (日本ホテルバーメンズ協会) 創作 カクテル コンペティション優勝作品。,度数 約 32 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_viva_leo_01.jpg
575,新緑,ガリアーノのハーブ感と程よい酸味を感じ、すっきりとした味わいのカクテル。住友厚司氏の創作。1965年 カクテル コンペティション 優勝を受賞。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_shin_ryoku_01.jpg
576,カフェ・ガリアーノ,イタリアから渡った移民によってアメリカに伝えられ、20世紀初頭にニューヨークで流行した。ガリアーノのハーブの風味を感じるコーヒーカクテル。,度数 約 6 %,7,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_cafe_galliano_01.jpg
577,ゲバラ,ガリアーノのハーブの風味を感じながらも柑橘系のフルーティな味わい。 1973年 第2回 H.B.A. 創作カクテルコンペティション第3位を受賞。,度数 約 22 %,2,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_gebara_01.jpg
578,ミラノ,後味にガリアーノのハーブ感を感じる。程良い甘みと酸味で、さっぱりとしながらも甘酸っぱい味わい。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_milano_01.jpg
579,バラクーダ,すっきりとした甘みで、後からガリアーノのハーブの風味を感じる。,度数 普通 (9度〜24度),5,3,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_barracuda_01.jpg
580,リモート・コントロール,甘くてクリーミーな口当たりで、ガリアーノのハーブの風味をしっかりと感じる味わい。,,3,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_remote_control_01.jpg
581,カクタス・バンガー,ほのかにガリアーノのハーブの香りが漂い、テキーラがオレンジジュースの甘みを抑え、まろやかな口当たり。「ハーベイ・ウォールバンガー」のベースをテキーラに替えたカクテル。,度数 普通 (9度〜24度),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_cactus_banger_01.jpg
582,メキシカン・バナナ,テキーラとバナナリキュールの相性が良く、やさしい甘さでまろやかな口当たりのカクテル。,度数 約 35 %,2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_mexican_banana_01.jpg
583,ビヨンド・ザ・リーフ,甘口のデザートカクテル。まろやかな舌触りの甘い濃厚な味わい。,度数 約 13 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_beyond_the_reef_01.jpg
584,ボストン・ゴールド,バナナの風味が漂い、さっぱりした口当たり。フルーツのトロピカルさがあってジューシーな味わい。,度数 普通 (9度〜24度),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_boston_gold_01.jpg
585,レディ・デイ,名前はサックス奏者のレスター・ヤングがアメリカ黒人の歌姫であるビリー・ホリデイに慈愛を込めてつけた名前から。ウィスキーの風味の中に、薄っすらと感じるバナナの香りとフルティーさと仄かな酸味があり、爽やかな風味とまろやかな口当たりで、程良いバランスのカクテル。,度数 強い (25度以上),1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_lady_day_01.jpg
586,サマー・ファン,フルーツジュースをたっぷり使ってブランデーの癖を大幅に和らげていることから、トロピカルドリンクを飲んでいるような口当たり。アルコールをあまり感じず、ジュース感覚で飲めてしまうカクテル。,度数 弱い (8度以下),0,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_summer_fun_01.jpg?v=2
587,オーレ,テキーラがバナナリキュールの甘みを程良く抑えている。Frank McDermott氏の創作。1987年 第18回 I.C.C. ローマ(イタリア)大会 プレディナー部門 第1位を受賞。,,1,2,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_ole-01_01.jpg
588,バナナ・チョコ,バナナとチョコに生クリームのまろやかな口当たりと合わさり、甘くて飲みやすいデザートカクテル。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_banana_chocolate_01.jpg
